5731,34945
62728,3884
32889,20000
10491,23818
58701,78337
73078,36247
24675,11585
2224,45178
13004,78337
78236,12606
13979,26364
249,32193
25577,50356
14651,2504
66553,15608
58282,74079
28183,69093
11190,4171
79117,61106
79517,51346
35798,61106
53639,59068
66796,76691
72323,70475
41661,6676
44271,43486
13592,24790
72311,44780
46527,60813
57830,40163
43113,17331
49585,73785
62999,36247
43555,41766
74205,23564
27754,13512
4350,30497
51687,79736
68111,68201
56141,59068
70864,17231
35057,76628
12383,54519
17178,74079
2781,78542
42306,58467
824,60129
34197,43969
59848,74079
6885,54519
22015,7861
18238,78337
10634,23818
50455,61106
69052,79969
61445,61106
52838,43963
62452,71401
51536,30561
7713,38224
47262,78337
22920,70475
46751,21025
75054,79969
7303,74079
8762,63838
59682,79969
75762,79969
42805,25488
7935,75109
3874,58097
31974,57616
39078,33519
5885,12580
69056,49368
66173,23818
76132,20227
46423,16775
6639,67873
20253,63232
68273,42432
18860,32736
33635,59068
68921,2504
27664,60129
52713,61106
23318,59068
32788,15549
63755,32151
81688,9533
8455,16775
11760,2278
49611,79969
56521,52886
23378,66795
56453,78337
79847,74079
1415,25488
13631,16775
77045,11986
41602,44780
37497,55604
45012,79969
58595,2504
66378,74079
50401,61106
45122,79969
30550,15697
51298,42586
34163,79969
82028,43611
64100,16217
43812,7921
9285,61106
54990,29944
53438,54519
47447,21478
36078,23818
4323,63659
39431,49888
55361,5043
54573,37366
64236,51478
81507,79969
76953,74079
48746,12264
78642,79276
4558,3356
5881,79969
74686,24790
37100,72938
6522,33177
61739,16775
303,78337
57866,25488
15141,19221
58038,78116
34583,16535
71923,60699
78947,51346
18166,38290
34312,20728
59414,26456
21768,18063
79649,77252
40195,36247
22871,26687
30129,23818
26722,58778
14554,74079
52715,18310
21907,79969
55312,38290
28627,20000
38826,74079
36363,79969
1316,16535
34434,79276
27998,74079
52981,79276
17769,38290
3542,2504
53067,31415
55828,81974
35125,16775
67895,9476
41075,23818
34701,74079
65110,15453
73181,15391
73484,62733
75546,46073
23884,23818
59099,18811
29709,80142
68675,4709
16936,79969
35771,23099
69058,16775
34455,79276
3833,19039
50554,20000
79596,59068
52062,2504
44148,45929
37261,2504
63974,79969
46258,4988
22487,14926
16337,18310
80804,46555
31799,79969
30681,38862
27940,14926
14844,33177
26075,7096
73040,74079
40121,15391
39625,23818
43614,12549
7675,2208
12860,61106
12258,61106
77263,44225
41071,44556
16566,74079
18019,38290
69248,70475
58263,672
33096,62274
50854,73996
78345,21293
1733,54519
18702,14926
65713,20000
44300,17335
44463,62675
6591,16775
4041,62733
15798,73996
43730,21188
20450,78337
26264,10736
27601,79969
67440,61106
30868,2504
53800,16775
41776,28559
50346,47376
38205,18310
22618,72991
36352,18310
40015,7861
52663,74079
8086,61106
60522,70439
56891,67235
46416,29917
21667,61106
34726,79193
57295,24304
66227,24103
15049,79969
33297,78337
12160,61106
41638,74079
68550,7861
59836,36247
32358,24575
33019,69191
36482,74079
63140,2504
38510,34324
7871,63138
70688,47825
1822,32736
10912,59068
60202,61106
79099,21839
20480,3619
2793,32736
29762,40859
68335,13611
36562,18310
2828,19221
76502,50544
6522,79736
20949,18310
43994,16775
36219,18310
39167,61106
39244,18310
7104,30976
6738,49493
47195,23818
50778,50415
44339,73996
44558,62733
14507,61106
24999,78337
25400,54519
46319,74079
33412,76186
63921,38290
68957,38410
72747,41765
64899,59033
69807,43532
7710,30804
10648,51110
76336,78337
3545,10119
45496,16123
57006,79969
5628,78337
57673,11986
71512,59068
54563,7861
66129,59068
2586,70830
25273,35403
35938,33652
61953,79276
48512,55487
42436,44780
38342,70106
25224,2504
45359,8370
73141,8028
37545,18310
579,16752
39311,3511
73843,79839
49504,78337
48790,13512
77718,36247
62217,16775
30340,61106
38494,16775
63040,7861
64878,8968
74274,65624
69434,49368
67983,79276
21946,74079
71726,2504
267,74079
43521,18310
65399,79969
81196,47859
5008,14926
29359,40957
66334,2504
69807,40957
47554,61106
33366,31841
30295,74079
10640,79969
42514,61106
26013,61106
5094,2504
42240,36247
5573,36292
2604,74079
20844,81477
37173,19221
46597,66683
71210,21815
78579,49368
14147,13189
21986,3521
30249,18310
42162,72407
70301,71300
44770,7861
56834,16775
76241,45697
2146,75657
74723,72225
10825,14926
3321,21460
31849,2504
39863,16775
39169,16775
17642,19358
66270,49551
21633,78749
58642,66368
59539,16775
16736,32736
44525,18310
55828,74079
17934,74079
61059,79969
33158,74079
10461,74079
53883,78940
79651,49368
17873,13512
11624,51197
19473,78337
42366,76628
61442,16775
52440,78337
6693,40616
29314,10169
13555,78071
59757,16775
36963,2504
9076,13512
53704,16775
2109,74079
76834,54519
56317,70439
14266,27558
28204,79969
20429,74079
52764,3884
70462,36247
53042,74079
49437,45427
15047,79969
49990,73772
9762,7861
33416,79969
41829,8520
82009,78542
37176,79969
16875,69330
37291,10990
13061,15549
53256,79969
66887,34283
35982,3019
17487,13512
46027,43050
57913,46481
16040,2504
47907,26364
6281,79969
60537,25488
11481,62675
40557,20000
68806,72279
67397,79969
46844,47825
35554,19221
32056,16123
77340,61106
81179,7956
68648,74079
49793,47045
8857,74079
73598,3619
24613,20000
24417,66993
4640,23818
11560,5090
76489,61106
67837,18310
24424,63232
27605,36636
54484,56178
81904,18310
54995,16775
28922,12211
63132,49893
75489,20000
12768,2504
42156,21293
15010,70292
22977,60129
59571,25312
9575,54949
8250,59068
39567,30022
36836,39057
71841,76628
12117,21293
39185,10729
81620,45738
41737,16775
42319,3952
65408,51110
77869,60494
9822,50440
41061,17335
3198,32134
16638,40957
21510,23818
39881,44741
7864,20000
81388,15549
67250,73996
56803,72386
39068,36247
75965,74079
56218,10563
56244,4988
70619,74079
30922,41765
70144,15153
26119,41973
75782,16775
26084,78921
45339,69129
58075,15491
19546,68740
34824,20000
43379,37129
76644,32736
79075,11585
50005,27143
27240,17599
44065,672
49191,64617
26488,58769
21167,79969
1343,74079
7672,38972
16151,16535
14725,74079
48370,17335
64372,35262
72496,31841
52810,55604
40780,19516
79571,5226
49566,74079
50989,18310
24536,61106
6520,74079
64610,18310
57190,19094
22714,38972
32217,74079
18826,2278
54193,72386
76054,23818
64004,14926
56249,69810
66000,74079
27552,79969
60112,79969
25007,11876
20984,18310
28779,16775
48981,15549
3387,74079
75571,2504
75211,14926
8517,19221
47639,73996
48867,37493
32081,61106
78028,7861
57899,17530
20118,16775
34688,72386
51331,2504
80179,42091
20628,5043
54399,59068
3620,73674
22988,79969
4187,79969
75547,70961
75179,14926
62707,61106
63067,18253
54159,45083
57865,67813
23710,2504
47232,25488
6544,66683
69993,38410
28787,61106
69038,16775
57289,36292
5879,58084
62268,61764
19824,36247
17092,11693
75392,8370
18596,17599
22157,28559
73075,54870
38268,79969
61658,6854
31367,16775
21411,24604
62452,74079
7286,74079
67779,24391
81241,74079
23678,74079
4692,74079
56022,78337
42191,74079
64242,1963
70047,71300
54098,72959
7313,39725
73368,63538
74423,74079
31336,15616
58650,4019
40091,72515
80874,2504
2766,74079
53973,13512
35602,59068
49046,61106
35852,41765
64391,74079
44742,78337
49637,47045
76497,13512
39936,36515
15802,6156
77648,40807
65273,56437
78036,8586
44085,47073
58012,18310
67643,54519
9090,61106
4594,58720
51926,61106
34812,61106
25675,60699
61371,25488
13819,65878
41694,44780
2461,47368
43331,23099
76920,59068
81339,67813
37393,78337
43682,20000
68906,672
73112,3102
42557,19720
17742,19221
32678,79969
44855,47045
43976,59068
58811,40478
28017,31841
51227,79969
77503,63232
43573,25488
57954,39982
72288,8968
61809,2504
25017,59705
19305,72386
57677,59068
32032,41765
68336,18310
26138,44693
2352,58150
37757,34891
59978,16217
32421,16775
58909,2504
46168,74079
49801,19221
30735,59068
4087,6486
80560,42091
12045,18310
43501,79276
64040,55820
46827,38290
71433,62733
26940,41765
61066,61106
28430,16775
39999,5122
68916,42796
27547,61106
76399,17335
79011,54519
10171,16196
22192,63232
49622,61764
49688,74079
3574,12777
77178,16775
43543,57788
70158,62733
22914,54519
53517,6676
28083,26364
30549,72791
64800,74079
34580,79969
69234,6031
30838,40957
45609,26655
590,60699
48264,62675
30697,79969
21670,10119
33311,79696
13563,74079
9962,50204
17223,74079
4451,18310
26037,16775
78583,23818
15779,51110
16964,20000
38280,21112
53015,61106
25127,78337
62887,79969
55482,16775
73805,78542
60451,36247
9878,61106
34154,62476
66196,32736
8266,36247
9116,61106
21887,60039
58313,42374
60754,61106
70296,31841
21201,70439
58146,42829
22865,41815
43455,16775
31473,63232
52102,31415
55162,34409
3293,18310
42053,74079
49905,59068
57084,79969
65405,5138
63536,69057
47353,54443
81248,16775
21765,62733
13319,34241
64019,16775
37061,79969
29229,67748
72975,61106
67459,24103
80213,77733
44827,44780
61183,26298
24368,15549
40888,36460
49650,20439
9841,21478
33071,60129
29439,5142
44145,16775
4940,8370
36999,16775
44985,2278
13543,76820
36381,28752
65011,74079
80704,5142
51936,11858
47567,21293
13334,72386
13303,23393
53779,70701
68873,79969
41304,78337
18941,81610
4517,5043
43117,16123
45024,28411
54043,20000
4310,79969
29109,44780
57978,17599
73943,18310
19292,61106
33360,21059
60993,21225
79768,36247
76737,34409
18082,61106
39764,3019
73339,38290
46827,14926
42906,41916
36452,30497
4833,60129
6327,38632
64504,17828
72750,76628
38702,75355
63193,5090
71969,19748
81786,36283
50561,36636
58868,16775
46732,4762
12736,22032
8194,45892
78400,16775
54817,79969
56426,45697
68833,24790
8308,26456
35582,7861
71147,49368
56803,48402
12429,2504
77486,43406
12030,59068
39909,77076
31785,31167
29290,2504
61737,31841
67342,77815
56376,14926
12592,21324
69039,2504
2217,36247
75955,2504
9689,15153
81484,66290
78208,47368
63957,59068
19701,23818
23012,23818
47898,21293
4308,14562
28861,24790
37086,22202
29466,2278
43568,79969
53609,5090
28532,74079
45714,60129
55787,57349
33488,19221
46221,40009
38325,40648
15903,18310
81098,18310
35084,29285
63386,39136
27525,74079
81839,61106
42335,61106
34675,7861
33477,26687
14993,5043
24948,31841
76023,18310
75872,16775
46626,20000
31260,44720
81179,79969
7720,2504
61822,63454
24587,74079
22111,72900
68161,20000
61154,23099
57691,68875
22198,16775
53943,74079
7847,60129
51560,21293
36794,64857
20136,48864
57827,79969
16286,81086
58267,79969
76731,18310
33167,8297
39429,24723
47307,20000
76239,79969
54775,78337
29855,42985
20142,2504
44848,30643
36276,43010
24113,78337
24489,59068
78381,71401
73467,59068
2878,16775
69315,16775
39714,37285
63078,49368
53812,61106
9882,54519
75326,24790
76809,34634
57765,15608
8451,36247
76260,79736
34464,22270
65122,64617
64064,2278
26176,54519
5359,61106
21427,79969
73862,16775
76365,38290
51879,4019
39493,15549
24272,61106
8863,39942
69022,31415
2485,20000
75413,32736
81783,24790
76267,3102
59221,31841
39669,46491
15209,60699
71316,12371
30669,79150
46980,51346
52625,14146
64213,47260
31317,68063
2254,74079
52482,8142
43568,78337
45971,11986
30215,73996
20759,74079
31882,36247
50810,52566
37984,71460
43855,11986
70598,74079
42029,17834
32683,32736
39136,18310
76055,46555
24278,21666
44709,61939
21272,27284
44961,73996
72880,2504
24314,3327
81233,74079
17046,71495
60486,52515
13062,23002
52898,60129
65780,78337
41161,43185
23165,33792
46557,56021
69027,12211
79233,79969
36960,21396
421,16217
44647,24869
50154,9803
9373,18310
81135,16775
67005,16775
56195,57463
40442,40747
23955,12387
31382,885
41442,1845
38511,8299
55499,61106
35862,76408
8084,1702
81181,73996
68128,36247
80606,7861
29981,9837
76442,79969
35719,18310
365,61106
20281,11986
3441,38290
1585,62733
58900,16775
71875,74079
27810,79969
13514,2504
8164,70936
59813,71460
60915,2504
31296,79969
30911,15153
14384,74079
51893,61106
29640,62498
79944,44780
53847,69029
79478,61106
23749,41807
61948,44780
30687,17662
68424,17335
27595,63232
62251,79736
81483,74585
73138,61106
12767,38290
19426,7861
41071,54519
70493,36283
32738,5138
37057,62675
42546,35051
2254,66683
24177,59033
69932,64626
37456,21188
39064,79150
11442,33002
24805,47631
11801,59068
56497,36247
67195,74079
37707,70439
15124,74079
57416,20000
39298,23818
18376,11033
42221,61106
10153,60129
70575,25488
71444,70439
79924,48562
43494,47345
13444,54441
60309,62962
13448,54519
6525,44780
77248,48992
12405,2504
51402,65112
67067,24790
49082,49789
1418,56307
15414,19221
19812,22999
115,79276
51309,37582
30216,38410
65232,10898
13285,49368
78765,35066
70819,79969
41568,76674
46978,16481
9693,72791
37527,7259
7741,20000
78716,49368
14837,68822
11846,7779
30840,52886
39985,38410
49644,74079
78669,23818
10956,79276
1368,11986
68898,61106
23283,47368
55331,72580
6445,59068
13957,58084
25382,21293
75388,14926
57996,72386
46202,64617
69420,16775
44320,74079
46407,79969
34756,16775
25815,72355
15913,57025
13280,23099
29339,16585
15546,16775
54713,4950
52819,67813
27344,81974
9120,12246
63817,20000
12493,18310
35995,72407
66479,34470
67208,16775
38377,61106
41167,74079
35101,79276
9889,18310
66354,74079
13764,74079
27596,79969
25613,59068
28429,79969
1601,57791
57301,74079
63369,74479
55010,33180
11916,16775
30855,60129
16492,74079
58826,26810
71812,61106
72103,16123
74644,78337
72504,55779
65113,10583
20840,79969
25867,40868
45055,5043
54205,76979
77159,61106
7247,67171
59487,54519
29359,74079
41611,1541
2861,24869
34202,16775
61625,5138
34533,61106
66063,58082
51735,36247
68355,16775
70149,61106
31735,20000
21714,16775
62744,40896
68330,31841
74517,60699
41181,12246
41683,5830
17241,35488
12268,5043
5890,72991
8394,61106
22392,60129
55317,79969
13918,56278
17966,67100
35420,52886
25453,21567
78785,45929
67911,35948
25778,74079
30816,61106
818,17599
46073,74079
28955,16775
65928,74079
79649,48402
4035,17335
1810,62733
73408,74079
3033,21529
40075,74079
37746,4019
31566,72386
38838,56278
49897,44225
64707,32736
5702,81171
25158,23818
26442,30561
41376,35122
31600,21293
22564,42374
26397,41892
55171,73745
51203,36247
58513,17335
64747,16775
54056,71654
47638,32736
44230,4019
65691,30516
68509,11061
38543,65624
21284,4936
23799,10709
46662,78337
63432,61106
73476,54519
80480,79969
20871,59361
53509,63425
66133,25488
16876,61106
39037,59068
21490,79969
72833,18310
66471,20000
62818,57826
53715,36247
15925,79969
50477,73996
52619,74079
31566,36247
18320,32151
18326,61106
21098,40642
14994,2504
6275,2714
14819,6970
16995,54519
35476,5142
46751,61106
49043,34654
61920,36247
78849,61764
31798,40039
32251,74079
7901,72991
44309,40217
241,32191
76682,18310
19648,63232
20681,3619
45365,64805
64164,3854
42678,55471
38456,74079
19206,1423
66043,79276
21468,79969
73043,8048
19448,5138
36068,69056
52634,56278
9417,74079
33706,74079
24764,66466
37504,42091
29806,36247
71867,72363
9955,30561
3554,78542
54775,75686
60095,23818
60013,33708
75589,64710
77809,31841
69483,38099
21467,70837
31050,72386
54897,70439
16922,53410
15801,16874
46525,66950
27030,79969
75976,61106
66188,79969
69108,78253
24961,80101
78248,73878
40190,61106
68823,11986
4696,23466
39943,78117
57952,19221
64023,36283
77029,28354
69515,16123
65311,43915
3551,13512
67836,70367
28399,61106
37632,21815
70282,61106
20025,78337
8069,4709
49258,8028
31770,61106
37509,46211
47474,74079
53350,16775
2117,79969
56225,19748
72630,36247
45833,47073
17637,62733
12646,30230
54942,2504
55892,74079
803,18310
63617,16123
353,76986
37185,54519
23730,1541
63341,52209
3221,2504
80206,21478
17305,12566
39846,16775
28443,44780
35465,4168
67557,60129
13227,36806
27664,32736
9417,26302
65537,64329
32115,8334
21086,53009
40620,58769
46421,79969
49685,16775
1009,20000
22597,12211
55774,18310
32694,47368
15942,79276
72377,28154
24822,2714
33411,76428
11166,78122
72379,24978
39017,29761
79078,59980
16312,45909
17644,51110
57947,79969
24709,31415
26275,64617
48338,60997
39919,16775
58413,35029
31468,19221
63826,39302
58908,69398
46036,42091
54187,74079
28558,15549
42004,16775
26401,16775
28478,2504
5674,67873
1019,72836
32216,56278
27357,23309
25710,61106
27152,38290
73451,9837
79886,61106
34334,36247
44876,16775
20597,19221
16688,74079
75143,16123
69010,45783
39985,19221
78179,5138
8976,2504
79172,36159
63763,74079
1495,16775
31310,16481
20482,79644
44406,7861
39496,23818
79579,2504
52547,41767
32154,24548
61307,8370
18785,62675
29009,2041
81592,79276
38288,49368
81457,27975
1156,78641
66104,79969
68136,4762
69551,62498
66695,53676
67693,2504
57774,45879
71922,44247
62537,57616
2725,9576
5263,11986
62552,23818
17152,16775
77138,61106
39789,72407
65119,12211
2908,45929
9103,16144
34341,43915
43048,51201
67729,1053
18738,20000
43206,15994
10516,77733
32222,18310
7419,34409
8384,2504
8196,46555
12130,6156
44771,24790
61371,79276
58768,2278
35695,65624
72235,61764
58422,16775
34915,79969
5724,16775
65952,61444
39886,32736
66590,80101
76698,74079
20488,14926
73539,32736
70059,31841
21254,38930
65289,11585
42201,18690
80335,2504
34638,74079
4036,5043
74908,14926
57857,73996
6603,61764
52440,79969
80756,16775
70286,79969
33962,49368
38781,79969
1094,62733
48037,13512
71213,2504
65703,16775
48975,61106
34837,44543
80815,2526
22288,59964
12405,16775
42714,79969
8646,23162
60937,74079
40813,61106
80565,29944
78745,27942
79350,79969
20918,672
12809,74079
5563,74079
12519,79276
43954,16775
76151,51947
19951,24978
79297,74468
53739,15727
11240,20000
55017,61106
37495,79969
14448,5138
39238,74079
43223,2504
53902,54556
65783,65614
47856,4019
68601,65943
52893,61106
5632,10077
47134,80339
33349,60813
4849,79969
29151,61106
73328,4988
34510,14704
600,17227
23613,36247
47519,16574
27556,34548
30975,79969
11656,54519
7132,79969
39736,79969
50526,51479
63676,68063
75134,24869
67104,21815
71818,42374
41824,23099
19487,49445
38733,41765
15617,51974
186,61106
17261,23818
57138,21682
427,16775
65533,16775
1883,6412
19180,11986
13428,81974
51649,79276
63063,20000
64463,3771
76907,67813
19400,79969
77873,56021
18550,61106
38055,32151
41214,16775
45526,36247
50234,26061
55886,16775
58517,13236
68327,69421
33936,16775
41950,71939
30453,55604
62318,77786
7429,23818
11802,43061
24280,23162
31908,66732
48770,4762
49679,66587
4316,65506
18664,78940
19036,14670
66237,74079
69749,73996
1197,49125
53650,26456
55616,74079
37657,79276
24551,61106
76670,61106
45600,74079
1938,38290
13090,4096
52538,66683
48725,10583
63322,16144
68629,2504
72106,70439
25965,62675
3630,78542
12986,79969
11313,54519
35891,38778
39776,38581
33260,56278
7992,2504
40263,74585
13456,2047
47686,51346
59058,81161
72451,60129
81655,23299
18567,20000
49975,54946
57201,65459
11766,23818
2499,5226
52925,2504
17141,76345
57018,61106
63855,8334
23621,27938
46798,49368
78308,62733
35795,2504
66963,70439
52435,70439
35157,17335
11507,28472
54112,56437
26942,65878
56861,54577
59193,26687
55504,59068
40549,10573
3671,20000
22544,23818
75970,79969
33069,16123
80374,25724
79351,16775
40564,15401
47731,80142
5289,18310
3192,39139
18056,11986
14176,60129
17518,16775
39213,26456
36466,23818
37914,73996
69410,79276
41386,21478
18259,54519
43358,46555
6926,5043
59822,79969
60079,79969
80233,61106
6663,18310
7492,58338
43340,1322
6150,672
48945,15401
75331,20000
50496,39268
36934,61106
27065,21842
6672,37582
70085,2504
60677,57349
7172,78337
32045,62675
36100,16775
21205,55820
60671,62733
43001,74079
28392,14926
57214,59068
22237,78337
25526,74079
61305,18363
5655,20000
37765,63232
61819,61444
2781,82009
67535,30942
80685,56388
14315,61106
79842,32736
67376,10246
77098,2504
3315,45699
63547,56021
32823,78021
20062,24869
2870,9476
50141,2504
941,30037
59599,23818
1156,74079
58108,59068
33301,54519
67486,60012
77460,78940
40231,79969
22273,1194
6878,69871
70789,55774
63958,19221
17030,24869
61984,61106
52027,79969
52218,17335
61240,72386
39080,61106
12785,32736
46841,79276
47575,44780
15085,672
12156,59068
40451,74079
54714,76186
81776,78703
57125,53586
30794,61106
6982,73996
51528,74079
22574,11637
30283,20000
61078,54519
35438,23975
47755,59068
54695,28553
38282,40970
75461,18134
6277,34409
75722,61106
44207,25488
79984,79969
72566,18310
60430,18310
76726,59705
79341,62733
9333,15153
52384,74079
37724,74079
2916,10583
764,61106
9593,5043
60605,68063
74753,79276
9784,63538
37303,21626
40900,79969
77069,77482
71528,10729
55929,21815
62627,54519
66590,1963
77035,79969
23524,74079
76728,30497
33646,80991
55488,21188
39162,2504
10494,71651
3574,16775
10217,2504
65658,78527
31371,62733
17515,30561
78081,68102
44858,5882
4646,79276
37730,16775
55363,23818
37115,24103
38932,81134
36737,57257
21383,16775
77054,4019
65509,2504
63878,2714
32281,70439
44022,14926
45851,21396
58600,61106
47505,16775
72379,54519
75583,9251
10687,32736
28375,74079
33799,16775
27385,19221
68904,6770
67646,61106
6839,9533
23252,59705
1297,54519
69366,72791
44269,61106
19881,61106
68011,20000
74673,1053
63667,23818
13808,33519
76554,54519
29593,17731
79498,32151
40446,81987
1529,32736
45508,8723
7780,79969
41023,18310
34815,21324
35664,74079
53631,74743
61576,74079
55824,10258
34391,31655
15654,25724
74245,31841
79411,18310
72387,19358
38040,79969
60581,65426
8447,58186
18549,2714
1380,23818
71030,23818
36669,36210
41428,44720
57614,23818
50344,79969
80031,74079
40003,63232
74491,60699
55345,62302
24376,67628
31911,67768
72326,72386
62041,74079
75431,78646
11083,55847
69198,29081
39519,14926
37164,7861
78326,3879
12017,78337
44700,16775
46344,18310
14708,54519
52474,30497
73751,51110
28205,61106
61158,78402
8707,30317
52028,2504
18629,54519
45923,81569
34655,35336
70882,68641
17362,18310
27806,20027
20418,79969
12621,15984
27629,5299
67447,20000
65386,53092
60078,40957
74663,74079
75306,20000
81295,26364
61257,18310
52398,10583
79791,79969
31440,19221
60591,16775
39842,66245
16538,69
48556,79969
53847,74079
13016,16775
47170,2504
8029,38410
62587,79969
17255,36247
74561,16775
19294,79276
17466,16775
38704,74079
11870,36638
62370,79276
73928,18310
6425,24582
35672,74079
20823,19289
16308,74079
58220,74079
52680,38410
12521,49368
61789,74079
54819,2504
38439,15549
65244,19221
69193,61106
80232,28048
9456,65878
3739,61106
60213,65112
18667,76437
12683,72386
26434,14926
3289,73996
30745,78337
52060,18310
35346,20969
8481,48597
24109,20000
71129,19221
71654,1382
76747,6912
14827,12549
21570,20000
50051,26456
3912,55487
10070,72386
36760,46249
49881,67813
80888,8157
3407,72386
14222,77252
23319,59068
27267,41382
66560,16775
3535,2278
59370,60699
26091,36711
4965,20000
26577,16775
9736,23575
78399,64402
7962,53832
81289,15549
3339,61106
64523,36952
41465,32736
66929,17064
71225,79969
80216,32683
57067,74079
40523,63104
26243,63232
32954,13102
68291,66172
2567,26456
76860,19039
50832,74079
40768,61106
6897,61106
32626,59033
5376,13189
4638,79969
32756,62675
79686,48864
12298,17599
39638,79736
29560,74079
40183,8668
75246,2675
61867,32736
42042,74079
50224,68063
73697,54153
49718,19221
67232,74079
75473,42480
56963,23552
22455,72534
43333,46585
15415,79969
14497,29944
10424,79969
22176,72791
31632,54519
62813,23818
26470,672
47450,19221
73782,27975
3363,16775
65064,78542
20108,59033
23321,5090
55056,74079
80870,16775
21943,79276
39116,74079
72563,79969
53978,78894
49487,79173
81257,79969
46256,19221
45619,16775
40558,77343
20215,360
55119,42120
56637,79276
67976,19092
15966,76122
70979,27053
56664,74079
18693,29944
32016,74079
62847,16123
45695,35066
56049,56278
67884,74079
42078,73996
80752,45406
42447,79969
50206,54519
21172,74079
57715,38862
78873,32751
47327,51110
220,38011
18628,9837
6878,61106
1581,51898
48964,19494
29452,74079
72400,5043
43246,23818
46068,45697
66598,38410
60270,78337
2875,54519
71163,16775
12320,8665
33261,13161
66668,60129
51018,15549
10680,16775
9690,74079
80282,77401
71026,2714
8247,19221
74559,60717
44820,70439
37038,11008
45251,79969
31151,74079
35456,62733
33300,11858
22535,60262
81587,7921
79071,55562
82062,74079
33629,79969
67078,51346
7399,20000
1412,74079
69081,67813
41693,61879
37497,62733
73734,57616
68920,79716
53508,79969
4787,11986
16459,74079
61269,7861
19049,18310
53322,16123
72912,2504
36353,79969
53183,18310
75781,51974
26467,54519
50828,16775
11022,17066
26909,57635
38617,27975
46588,79969
32642,79969
63118,10596
28290,28794
44076,18310
422,15832
59398,20320
71221,25488
31109,79969
18425,18310
31844,16775
22231,78337
49394,39725
81239,16775
41520,61106
10875,20000
51913,74079
31849,76057
29625,56021
16369,51110
73353,42989
75039,25488
14772,79969
36773,51110
43751,79969
29157,38290
59228,60989
29755,61106
42150,36247
19395,16775
73960,44780
12978,25488
53319,32151
8390,55331
74769,61106
24084,32736
55377,51981
3992,61106
4676,74079
16623,70574
55078,70936
32865,78040
51651,20000
32792,52979
61880,21293
73400,7921
53449,79969
22937,36247
54297,79969
16904,21293
20773,74079
26561,54519
38473,3019
62336,74079
65648,21928
17753,15549
18354,57616
43937,74079
75400,55487
34062,71386
31370,54519
47367,16217
54793,61106
62384,8370
67793,79969
46396,23818
6311,14926
10982,61106
67034,27575
60374,30317
45735,44780
79059,32736
45552,74079
68796,20000
29511,37079
74264,16123
65853,30392
76460,64329
17619,33182
22407,20262
29198,78694
20599,7956
62,60129
29203,16775
66767,57788
13333,78337
17580,13892
58809,12999
68105,78337
13184,79969
56657,21815
34936,10745
11272,59705
44777,18310
56400,14926
25694,40896
81936,78337
21884,62733
77839,19221
56551,16775
26316,42120
66104,14926
51044,67342
72051,16775
57658,5043
64343,16775
76373,71460
32384,76345
25046,61106
1864,72664
19508,78122
54497,71416
36909,59068
55102,8101
7567,70883
70444,61106
9895,7978
57494,17885
67216,34172
3621,49368
30585,51110
14143,9449
58098,59068
7770,54519
32748,5043
53159,60494
74243,7209
4723,48377
24585,61106
29009,55342
24195,11986
24951,18310
21771,2504
16276,51820
60424,52209
65039,60129
78097,38410
45867,2504
10490,45929
18870,61764
9300,79969
34322,75593
